case_id,payment_id,failure_category,revenue_at_risk,recoverability_status,recovery_probability,priority,recommended_action,preferred_method,reasoning,confidence,stop_condition,action_status,recovery_attempt_count,max_recovery_attempts,recovery_link_id,recovery_link_url,amount_recovered,created_at,updated_at
RC_000587,PAY_000587,AUTHENTICATION_FAILURE,1499900,PENDING_ASSESSMENT,0.65,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: authentication failure.,0.8325,,NONE,0,3,,,0,2026-09-05T00:10:00+00:00,2026-09-05T00:10:00+00:00
RC_000588,PAY_000588,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.8187,,NONE,0,3,,,0,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
RC_000589,PAY_000589,RISK_REJECTION,599900,PENDING_ASSESSMENT,0.02,HIGH,STOP,wallet,Synthetic scenario: risk rejection.,0.8102,RISK_REJECTED,NONE,2,3,,,0,2026-09-05T14:09:00+00:00,2026-09-05T14:09:00+00:00
RC_000590,PAY_000590,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.7723,,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000591,PAY_000591,INSUFFICIENT_FUNDS,79900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.7615,,NONE,0,3,,,0,2026-09-05T15:31:00+00:00,2026-09-05T15:31:00+00:00
RC_000592,PAY_000592,AUTHENTICATION_FAILURE,149900,PENDING_ASSESSMENT,0.6,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: authentication failure.,0.8035,,NONE,2,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000593,PAY_000593,TIMEOUT,599900,PENDING_ASSESSMENT,0.8,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: timeout.,0.9012,,NONE,0,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000594,PAY_000594,BANK_DECLINE,599900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.9423,,NONE,2,3,,,0,2026-09-05T15:36:00+00:00,2026-09-05T15:36:00+00:00
RC_000595,PAY_000595,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.4,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.8669,,NONE,0,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000596,PAY_000596,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: bank decline.,0.8831,RECOVERY_WINDOW_EXPIRED,NONE,2,3,,,0,2026-09-03T16:10:00+00:00,2026-09-03T16:10:00+00:00
RC_000597,PAY_000597,GATEWAY_FAILURE,1499900,PENDING_ASSESSMENT,0.95,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.8714,,NONE,0,3,,,0,2026-09-05T08:02:00+00:00,2026-09-05T08:02:00+00:00
RC_000598,PAY_000598,INSUFFICIENT_FUNDS,49900,PENDING_ASSESSMENT,0.4,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.728,,NONE,0,3,,,0,2026-09-05T08:08:00+00:00,2026-09-05T08:08:00+00:00
RC_000599,PAY_000599,AUTHENTICATION_FAILURE,249900,PENDING_ASSESSMENT,0.6,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: authentication failure.,0.9334,,NONE,0,3,,,0,2026-09-04T17:02:00+00:00,2026-09-04T17:02:00+00:00
RC_000600,PAY_000600,AUTHENTICATION_FAILURE,399900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.9259,,NONE,1,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000601,PAY_000601,GATEWAY_FAILURE,1499900,PENDING_ASSESSMENT,0.8,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.7586,,NONE,0,3,,,0,2026-09-05T08:01:00+00:00,2026-09-05T08:01:00+00:00
RC_000602,PAY_000602,AUTHENTICATION_FAILURE,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,upi,Synthetic scenario: authentication failure.,0.8463,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:04:00+00:00,2026-09-04T14:04:00+00:00
RC_000603,PAY_000603,BANK_DECLINE,2499900,PENDING_ASSESSMENT,0.4,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.8234,,NONE,0,3,,,0,2026-09-04T17:06:00+00:00,2026-09-04T17:06:00+00:00
RC_000604,PAY_000604,RISK_REJECTION,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: risk rejection.,0.7412,RISK_REJECTED,NONE,0,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000605,PAY_000605,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.939,,NONE,1,3,,,0,2026-09-05T15:40:00+00:00,2026-09-05T15:40:00+00:00
RC_000606,PAY_000606,TIMEOUT,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: timeout.,0.9501,RECOVERY_WINDOW_EXPIRED,NONE,3,3,,,0,2026-09-04T14:09:00+00:00,2026-09-04T14:09:00+00:00
RC_000607,PAY_000607,INSUFFICIENT_FUNDS,399900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.7411,,NONE,0,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000608,PAY_000608,UNKNOWN,199900,PENDING_ASSESSMENT,0.25,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: unknown.,0.9093,,NONE,0,3,,,0,2026-09-05T08:05:00+00:00,2026-09-05T08:05:00+00:00
RC_000609,PAY_000609,CUSTOMER_ABANDONMENT,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: customer abandonment.,0.9304,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
RC_000610,PAY_000610,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.8614,,NONE,0,3,,,0,2026-09-05T14:09:00+00:00,2026-09-05T14:09:00+00:00
RC_000611,PAY_000611,INVALID_PAYMENT_DETAILS,1499900,PENDING_ASSESSMENT,0.65,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: invalid payment details.,0.802,,NONE,1,3,,,0,2026-09-05T08:01:00+00:00,2026-09-05T08:01:00+00:00
RC_000612,PAY_000612,AUTHENTICATION_FAILURE,299900,PENDING_ASSESSMENT,0.55,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.7737,,NONE,2,3,,,0,2026-09-05T15:37:00+00:00,2026-09-05T15:37:00+00:00
RC_000613,PAY_000613,AUTHENTICATION_FAILURE,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: authentication failure.,0.9029,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T00:07:00+00:00,2026-09-05T00:07:00+00:00
RC_000614,PAY_000614,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.55,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.956,,NONE,0,3,,,0,2026-09-05T14:02:00+00:00,2026-09-05T14:02:00+00:00
RC_000615,PAY_000615,GATEWAY_FAILURE,199900,PENDING_ASSESSMENT,0.95,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.7958,,NONE,0,3,,,0,2026-09-05T14:05:00+00:00,2026-09-05T14:05:00+00:00
RC_000616,PAY_000616,RISK_REJECTION,199900,PENDING_ASSESSMENT,0.05,LOW,STOP,netbanking,Synthetic scenario: risk rejection.,0.7506,RISK_REJECTED,NONE,1,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000617,PAY_000617,AUTHENTICATION_FAILURE,249900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.7532,,NONE,1,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000618,PAY_000618,CUSTOMER_ABANDONMENT,249900,PENDING_ASSESSMENT,0.6,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.9451,,NONE,0,3,,,0,2026-09-05T00:03:00+00:00,2026-09-05T00:03:00+00:00
RC_000619,PAY_000619,INVALID_PAYMENT_DETAILS,99900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: invalid payment details.,0.8603,,NONE,1,3,,,0,2026-09-05T00:04:00+00:00,2026-09-05T00:04:00+00:00
RC_000620,PAY_000620,TIMEOUT,599900,PENDING_ASSESSMENT,0.8,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: timeout.,0.954,,NONE,0,3,,,0,2026-09-05T08:10:00+00:00,2026-09-05T08:10:00+00:00
RC_000621,PAY_000621,CUSTOMER_ABANDONMENT,599900,PENDING_ASSESSMENT,0.75,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: customer abandonment.,0.8204,,NONE,0,3,,,0,2026-09-05T15:35:00+00:00,2026-09-05T15:35:00+00:00
RC_000622,PAY_000622,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.4,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.8554,,NONE,0,3,,,0,2026-09-05T14:01:00+00:00,2026-09-05T14:01:00+00:00
RC_000623,PAY_000623,AUTHENTICATION_FAILURE,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: authentication failure.,0.7945,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
RC_000624,PAY_000624,CUSTOMER_ABANDONMENT,79900,PENDING_ASSESSMENT,0.6,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.8432,,NONE,1,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000625,PAY_000625,INSUFFICIENT_FUNDS,79900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.7873,,NONE,1,3,,,0,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
RC_000626,PAY_000626,GATEWAY_FAILURE,299900,PENDING_ASSESSMENT,0.95,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.9157,,NONE,1,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
RC_000627,PAY_000627,AUTHENTICATION_FAILURE,499900,PENDING_ASSESSMENT,0.5,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.7923,,NONE,2,3,,,0,2026-09-05T15:39:00+00:00,2026-09-05T15:39:00+00:00
RC_000628,PAY_000628,CUSTOMER_ABANDONMENT,299900,PENDING_ASSESSMENT,0.5,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.7314,,NONE,2,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000629,PAY_000629,CUSTOMER_ABANDONMENT,1499900,PENDING_ASSESSMENT,0.65,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.941,,NONE,0,3,,,0,2026-09-05T14:05:00+00:00,2026-09-05T14:05:00+00:00
RC_000630,PAY_000630,INVALID_PAYMENT_DETAILS,249900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: invalid payment details.,0.9485,,NONE,1,3,,,0,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
RC_000631,PAY_000631,INVALID_PAYMENT_DETAILS,299900,PENDING_ASSESSMENT,0.6,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: invalid payment details.,0.8828,,NONE,0,3,,,0,2026-09-04T17:10:00+00:00,2026-09-04T17:10:00+00:00
RC_000632,PAY_000632,GATEWAY_FAILURE,299900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.7512,,NONE,1,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000633,PAY_000633,GATEWAY_FAILURE,1499900,PENDING_ASSESSMENT,0.95,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.9221,,NONE,1,3,,,0,2026-09-05T15:34:00+00:00,2026-09-05T15:34:00+00:00
RC_000634,PAY_000634,CUSTOMER_ABANDONMENT,1499900,PENDING_ASSESSMENT,0.55,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: customer abandonment.,0.7477,,NONE,2,3,,,0,2026-09-05T14:06:00+00:00,2026-09-05T14:06:00+00:00
RC_000635,PAY_000635,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.7849,,NONE,1,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000636,PAY_000636,CUSTOMER_ABANDONMENT,49900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.8802,,NONE,0,3,,,0,2026-09-05T00:06:00+00:00,2026-09-05T00:06:00+00:00
RC_000637,PAY_000637,GATEWAY_FAILURE,999900,PENDING_ASSESSMENT,0.85,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.941,,NONE,0,3,,,0,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
RC_000638,PAY_000638,AUTHENTICATION_FAILURE,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,upi,Synthetic scenario: authentication failure.,0.9645,RECOVERY_WINDOW_EXPIRED,NONE,3,3,,,0,2026-09-04T14:03:00+00:00,2026-09-04T14:03:00+00:00
RC_000639,PAY_000639,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.9193,,NONE,2,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000640,PAY_000640,CUSTOMER_ABANDONMENT,249900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: customer abandonment.,0.8763,,NONE,1,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000641,PAY_000641,CUSTOMER_ABANDONMENT,1499900,PENDING_ASSESSMENT,0.55,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.7954,,NONE,2,3,,,0,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
RC_000642,PAY_000642,CUSTOMER_ABANDONMENT,299900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: customer abandonment.,0.9169,,NONE,0,3,,,0,2026-09-04T17:09:00+00:00,2026-09-04T17:09:00+00:00
RC_000643,PAY_000643,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.7457,,NONE,1,3,,,0,2026-09-05T08:01:00+00:00,2026-09-05T08:01:00+00:00
RC_000644,PAY_000644,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.55,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.7665,,NONE,1,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000645,PAY_000645,RISK_REJECTION,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,netbanking,Synthetic scenario: risk rejection.,0.7569,RISK_REJECTED,NONE,0,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000646,PAY_000646,INVALID_PAYMENT_DETAILS,99900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: invalid payment details.,0.8255,,NONE,2,3,,,0,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
RC_000647,PAY_000647,BANK_DECLINE,399900,PENDING_ASSESSMENT,0.55,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.8615,,NONE,0,3,,,0,2026-09-05T00:09:00+00:00,2026-09-05T00:09:00+00:00
RC_000648,PAY_000648,TIMEOUT,49900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.8933,,NONE,0,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000649,PAY_000649,GATEWAY_FAILURE,1499900,PENDING_ASSESSMENT,0.85,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.8107,,NONE,0,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000650,PAY_000650,INSUFFICIENT_FUNDS,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,netbanking,Synthetic scenario: insufficient funds.,0.7635,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:04:00+00:00,2026-09-03T16:04:00+00:00
RC_000651,PAY_000651,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: bank decline.,0.9169,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:10:00+00:00,2026-09-04T14:10:00+00:00
RC_000652,PAY_000652,AUTHENTICATION_FAILURE,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: authentication failure.,0.9407,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:02:00+00:00,2026-09-04T14:02:00+00:00
RC_000653,PAY_000653,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.4,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.7935,,NONE,1,3,,,0,2026-09-04T17:08:00+00:00,2026-09-04T17:08:00+00:00
RC_000654,PAY_000654,CUSTOMER_ABANDONMENT,599900,PENDING_ASSESSMENT,0.6,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: customer abandonment.,0.9177,,NONE,0,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000655,PAY_000655,INSUFFICIENT_FUNDS,399900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.8936,,NONE,1,3,,,0,2026-09-05T14:08:00+00:00,2026-09-05T14:08:00+00:00
RC_000656,PAY_000656,TIMEOUT,999900,PENDING_ASSESSMENT,0.85,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: timeout.,0.819,,NONE,0,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000657,PAY_000657,GATEWAY_FAILURE,79900,PENDING_ASSESSMENT,0.85,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.866,,NONE,0,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000658,PAY_000658,GATEWAY_FAILURE,399900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.7864,,NONE,0,3,,,0,2026-09-05T08:03:00+00:00,2026-09-05T08:03:00+00:00
RC_000659,PAY_000659,INVALID_PAYMENT_DETAILS,2499900,PENDING_ASSESSMENT,0.5,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: invalid payment details.,0.8565,,NONE,0,3,,,0,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
RC_000660,PAY_000660,INVALID_PAYMENT_DETAILS,199900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: invalid payment details.,0.9481,,NONE,0,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000661,PAY_000661,RISK_REJECTION,599900,PENDING_ASSESSMENT,0.02,HIGH,STOP,upi,Synthetic scenario: risk rejection.,0.9364,RISK_REJECTED,NONE,3,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000662,PAY_000662,TIMEOUT,2499900,PENDING_ASSESSMENT,0.75,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.7983,,NONE,0,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000663,PAY_000663,CUSTOMER_ABANDONMENT,49900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.845,,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000664,PAY_000664,AUTHENTICATION_FAILURE,2499900,PENDING_ASSESSMENT,0.75,CRITICAL,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: authentication failure.,0.9505,,NONE,0,3,,,0,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
RC_000665,PAY_000665,CUSTOMER_ABANDONMENT,599900,PENDING_ASSESSMENT,0.1,HIGH,STOP,wallet,Synthetic scenario: customer abandonment.,0.7359,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:06:00+00:00,2026-09-03T16:06:00+00:00
RC_000666,PAY_000666,CUSTOMER_ABANDONMENT,79900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: customer abandonment.,0.8422,,NONE,0,3,,,0,2026-09-05T00:09:00+00:00,2026-09-05T00:09:00+00:00
RC_000667,PAY_000667,GATEWAY_FAILURE,499900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.8017,,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000668,PAY_000668,TIMEOUT,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: timeout.,0.8387,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:10:00+00:00,2026-09-04T14:10:00+00:00
RC_000669,PAY_000669,AUTHENTICATION_FAILURE,149900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.9219,,NONE,2,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000670,PAY_000670,BANK_DECLINE,79900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: bank decline.,0.8178,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:04:00+00:00,2026-09-04T14:04:00+00:00
RC_000671,PAY_000671,TIMEOUT,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,wallet,Synthetic scenario: timeout.,0.7439,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:09:00+00:00,2026-09-04T14:09:00+00:00
RC_000672,PAY_000672,INSUFFICIENT_FUNDS,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: insufficient funds.,0.8228,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-04T17:07:00+00:00,2026-09-04T17:07:00+00:00
RC_000673,PAY_000673,TIMEOUT,249900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.7312,,NONE,0,3,,,0,2026-09-05T08:08:00+00:00,2026-09-05T08:08:00+00:00
RC_000674,PAY_000674,TIMEOUT,149900,PENDING_ASSESSMENT,0.7,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.8018,,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000675,PAY_000675,INVALID_PAYMENT_DETAILS,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: invalid payment details.,0.9296,RECOVERY_WINDOW_EXPIRED,NONE,2,3,,,0,2026-09-04T14:02:00+00:00,2026-09-04T14:02:00+00:00
RC_000676,PAY_000676,BANK_DECLINE,2499900,PENDING_ASSESSMENT,0.45,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.7742,,NONE,0,3,,,0,2026-09-05T14:02:00+00:00,2026-09-05T14:02:00+00:00
RC_000677,PAY_000677,INSUFFICIENT_FUNDS,499900,PENDING_ASSESSMENT,0.4,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.7212,,NONE,0,3,,,0,2026-09-05T00:09:00+00:00,2026-09-05T00:09:00+00:00
RC_000678,PAY_000678,BANK_DECLINE,49900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.89,,NONE,0,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
RC_000679,PAY_000679,BANK_DECLINE,99900,PENDING_ASSESSMENT,0.3,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.8605,,NONE,2,3,,,0,2026-09-05T08:05:00+00:00,2026-09-05T08:05:00+00:00
RC_000680,PAY_000680,BANK_DECLINE,79900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.723,,NONE,0,3,,,0,2026-09-05T14:05:00+00:00,2026-09-05T14:05:00+00:00
RC_000681,PAY_000681,GATEWAY_FAILURE,79900,PENDING_ASSESSMENT,0.85,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.8981,,NONE,1,3,,,0,2026-09-05T14:01:00+00:00,2026-09-05T14:01:00+00:00
RC_000682,PAY_000682,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.1,HIGH,STOP,wallet,Synthetic scenario: insufficient funds.,0.803,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000683,PAY_000683,BANK_DECLINE,49900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.8459,,NONE,1,3,,,0,2026-09-05T08:03:00+00:00,2026-09-05T08:03:00+00:00
